Year,Policy_ID,Customer_Age,Gender,Region,Vehicle_Type,Vehicle_Age,Vehicle_Value_KES,Vehicle_Engine_Capacity,Use_Purpose,Annual_Premium_KES,Claims_Frequency,Total_Claim_Amount_KES,No_Claim_Bonus_%,Accident_Cause,Policy_Term_Months,Previous_Claims_Count,Driver_Experience_Years,Third_Party_Only
2024,P202400759,44,Female,Mombasa,Commercial,5,4944101,1500,Business,265071,0,0,20,None,12,1,26,No
2024,P202400760,45,Female,Kisumu,PSV,12,2522905,1000,Business,118559,0,0,20,None,12,0,25,No
2024,P202400761,56,Male,Nakuru,Motorcycle,16,206738,2000,Personal,13046,1,102700,0,Theft,6,0,34,No
2024,P202400762,26,Female,Kisumu,Motorcycle,5,204288,1000,Personal,8726,3,61400,0,Theft,12,2,4,No
2024,P202400763,48,Male,Nakuru,Private,4,828784,3000,Personal,44605,2,358600,0,Weather,12,0,29,Yes
2024,P202400764,22,Female,Kisumu,Motorcycle,18,52802,1000,Taxi,2202,0,0,10,None,6,0,3,Yes
2024,P202400765,66,Male,Nakuru,Private,0,945405,1000,Business,54945,0,0,50,None,6,0,47,No
2024,P202400766,20,Female,Kisumu,Private,2,1812784,2500,Business,107362,0,0,20,None,12,0,2,Yes
2024,P202400767,31,Female,Kakamega,Private,18,1843348,1000,Personal,108935,0,0,10,None,12,2,13,Yes
2024,P202400768,21,Female,Kakamega,Private,7,878147,1500,Business,27783,1,356800,0,Weather,12,0,1,Yes
2024,P202400769,25,Female,Meru,Commercial,0,2670208,2000,Personal,136153,1,1248400,0,Theft,12,1,7,No
2024,P202400770,67,Male,Nakuru,Commercial,13,2111958,2500,Taxi,124435,1,310600,0,Collision,12,0,46,Yes
2024,P202400771,48,Male,Meru,Private,11,1136480,1000,Business,59856,0,0,50,None,6,1,29,Yes
2024,P202400772,45,Male,Thika,Commercial,8,2171028,2500,Personal,74560,0,0,30,None,6,0,27,Yes
2024,P202400773,26,Female,Mombasa,Private,8,2616310,2000,Personal,158402,0,0,10,None,6,0,5,Yes
2024,P202400774,47,Female,Kakamega,Commercial,6,1782207,1500,Personal,124482,1,409100,0,Weather,12,1,25,Yes
2024,P202400775,51,Male,Nairobi,Private,9,2900834,1500,Personal,118153,1,752900,0,Speeding,6,1,31,Yes
2024,P202400776,67,Female,Kisumu,PSV,14,3865530,2500,Taxi,239935,0,0,50,None,12,0,49,No
2024,P202400777,51,Male,Thika,Commercial,3,4725300,1500,Taxi,147994,0,0,50,None,6,0,29,Yes
2024,P202400778,35,Male,Meru,Private,14,2500969,3000,Business,123742,4,964400,0,Weather,6,0,15,No
2024,P202400779,42,Male,Thika,Commercial,17,2239485,3000,Business,105678,0,0,10,None,6,0,23,Yes
2024,P202400780,63,Female,Mombasa,Private,0,548242,2500,Business,26784,1,229400,0,Weather,12,0,41,No
2024,P202400781,43,Female,Meru,Private,4,1203446,2000,Personal,64069,2,471300,0,Collision,12,0,21,Yes
2024,P202400782,60,Female,Nairobi,Private,11,1073681,2000,Personal,61035,1,214100,0,Speeding,12,0,39,No
2024,P202400783,21,Female,Eldoret,PSV,18,1855327,1500,Business,81079,0,0,10,None,12,0,1,No
2024,P202400784,60,Female,Nakuru,Motorcycle,19,231374,1000,Business,11000,0,0,30,None,12,0,42,Yes
2024,P202400785,60,Male,Nairobi,PSV,8,2305068,2000,Personal,99623,0,0,20,None,6,0,38,Yes
2024,P202400786,23,Male,Meru,Commercial,16,4787422,1500,Personal,248400,0,0,50,None,6,0,5,No
2024,P202400787,40,Male,Eldoret,Private,15,824078,1500,Personal,53961,0,0,30,None,6,0,21,No
2024,P202400788,43,Female,Nairobi,Private,16,1141627,1000,Personal,78958,2,372900,0,Theft,6,1,24,Yes
2024,P202400789,31,Female,Nakuru,Private,8,1928166,3000,Personal,79162,0,0,10,None,6,0,9,No
2024,P202400790,33,Female,Thika,Private,1,991567,3000,Personal,49875,0,0,10,None,12,0,13,Yes
2024,P202400791,69,Male,Eldoret,Private,17,1933038,2500,Personal,124892,0,0,50,None,6,0,49,No
2024,P202400792,62,Female,Eldoret,PSV,6,3709515,2000,Business,192849,1,2163600,0,Collision,12,0,42,Yes
2024,P202400793,67,Male,Mombasa,Commercial,10,4503535,1000,Personal,300887,1,2642500,0,Theft,6,0,49,No
2024,P202400794,43,Female,Kisumu,Commercial,5,1635488,1500,Taxi,97737,0,0,50,None,12,0,24,Yes
2024,P202400795,30,Male,Meru,Motorcycle,6,231873,3000,Taxi,13736,1,38800,0,Collision,12,1,11,No
2024,P202400796,25,Female,Nakuru,Commercial,4,4312385,2500,Business,187406,0,0,10,None,12,1,7,No
2024,P202400797,45,Female,Nairobi,Private,0,918158,2500,Personal,59285,0,0,10,None,12,0,24,No
2024,P202400798,21,Male,Kakamega,Motorcycle,3,243358,2500,Personal,16249,1,26100,0,Collision,12,0,2,No
2024,P202400799,65,Male,Mombasa,Private,2,1951612,2000,Personal,74251,2,350100,0,Speeding,6,0,47,No
2024,P202400800,38,Male,Thika,Private,6,2859203,2500,Personal,133951,0,0,50,None,12,0,18,No
2024,P202400801,48,Female,Kakamega,Commercial,17,912168,2000,Personal,45557,0,0,50,None,6,0,28,Yes
2024,P202400802,34,Female,Mombasa,Private,7,2312878,1500,Personal,81991,0,0,50,None,6,0,15,Yes
2024,P202400803,55,Male,Nakuru,Private,19,2845871,2000,Personal,114711,0,0,50,None,12,0,35,No
2024,P202400804,45,Male,Eldoret,PSV,4,1795265,2000,Taxi,116998,0,0,30,None,12,0,26,No
2024,P202400805,39,Female,Meru,Private,17,1797816,2500,Personal,74895,0,0,30,None,12,1,19,No
2024,P202400806,62,Male,Thika,Private,6,2193899,3000,Personal,82877,0,0,20,None,12,0,42,No
2024,P202400807,57,Female,Thika,Private,12,560285,2000,Business,38273,0,0,50,None,6,0,35,Yes
2024,P202400808,58,Female,Thika,Commercial,10,918833,3000,Personal,58657,0,0,10,None,12,0,36,No
2024,P202400809,66,Male,Nairobi,Private,13,981891,3000,Personal,52476,0,0,10,None,12,0,44,No
2024,P202400810,66,Male,Nairobi,Commercial,8,2867139,3000,Personal,148487,0,0,10,None,12,0,44,No
2024,P202400811,55,Male,Eldoret,Private,12,2358558,3000,Business,88039,0,0,30,None,6,0,35,Yes
2024,P202400812,24,Female,Meru,Commercial,5,4589149,1500,Business,320783,0,0,20,None,6,0,6,Yes
2024,P202400813,32,Male,Kisumu,Private,19,1186838,2500,Business,68174,0,0,50,None,12,0,10,Yes
2024,P202400814,39,Female,Mombasa,Private,14,1462217,2000,Personal,78731,0,0,20,None,6,1,19,Yes
2024,P202400815,53,Male,Eldoret,PSV,5,3835900,3000,Personal,206759,1,1536500,0,Collision,6,1,35,Yes
2024,P202400816,34,Male,Nakuru,Private,5,1816557,1000,Taxi,79345,0,0,20,None,12,0,14,Yes
2024,P202400817,51,Female,Thika,Private,8,1274474,3000,Business,70538,0,0,50,None,6,0,32,No
2024,P202400818,56,Female,Nairobi,Private,15,661928,2500,Personal,29095,2,253800,0,Speeding,12,0,36,No
2024,P202400819,43,Female,Nairobi,Commercial,12,973226,3000,Personal,56777,1,229400,0,Collision,6,0,24,No
2024,P202400820,37,Male,Nakuru,Private,6,1200527,2500,Business,51355,0,0,20,None,12,0,17,Yes
2024,P202400821,57,Female,Kisumu,Private,3,2990115,1500,Personal,128327,0,0,30,None,12,0,39,No
2024,P202400822,52,Female,Nakuru,Private,19,597421,2500,Business,29546,0,0,50,None,6,0,34,Yes
2024,P202400823,29,Male,Kakamega,Private,16,2815175,1000,Business,126737,0,0,50,None,6,0,11,No
2024,P202400824,63,Female,Kisumu,PSV,8,1888467,2000,Business,80719,0,0,50,None,12,0,45,Yes
2024,P202400825,41,Female,Thika,Commercial,0,4638920,3000,Personal,160222,1,85200,0,Speeding,12,0,20,No
2024,P202400826,62,Male,Meru,Private,11,2590717,1500,Taxi,90113,1,643200,0,Speeding,6,1,43,No
2024,P202400827,23,Male,Eldoret,PSV,7,1729695,3000,Personal,58112,0,0,10,None,6,0,1,No
2024,P202400828,43,Male,Nakuru,PSV,17,3410412,1500,Personal,174847,0,0,20,None,6,0,21,No
2024,P202400829,52,Female,Mombasa,Private,19,1625521,2000,Personal,90724,2,245000,0,Weather,6,0,32,No
2024,P202400830,65,Male,Mombasa,Private,6,2736028,2000,Taxi,174297,0,0,50,None,6,0,43,No
2024,P202400831,62,Male,Nakuru,Private,16,1048892,1500,Business,51754,0,0,50,None,6,0,43,No
2024,P202400832,57,Female,Kakamega,Private,4,595619,1500,Personal,18510,1,274000,0,Collision,12,1,35,Yes
2024,P202400833,54,Male,Kakamega,Private,15,559790,3000,Taxi,36944,0,0,10,None,6,0,34,Yes
2024,P202400834,41,Male,Meru,Private,13,1070638,2500,Personal,70229,1,634300,0,Theft,6,0,23,No
2024,P202400835,53,Male,Kisumu,Private,3,2227421,3000,Personal,120205,2,655100,0,Collision,12,0,35,Yes
2024,P202400836,29,Male,Mombasa,Private,17,818461,2000,Personal,25334,0,0,30,None,6,1,10,No
2024,P202400837,34,Female,Nakuru,Private,9,2188656,2000,Business,99120,0,0,20,None,12,1,15,No
2024,P202400838,31,Male,Meru,Private,8,2965860,2500,Business,121476,0,0,50,None,12,0,11,No
2024,P202400839,22,Female,Mombasa,Private,17,2995120,2500,Personal,136876,0,0,50,None,12,0,2,Yes
2024,P202400840,42,Female,Kisumu,Commercial,1,4599144,2000,Personal,189622,1,2027200,0,Collision,12,1,22,Yes
2024,P202400841,43,Male,Kakamega,Private,6,1093184,1500,Taxi,49260,0,0,20,None,12,0,22,Yes
2024,P202400842,20,Female,Thika,Private,14,1937912,1000,Personal,79222,0,0,50,None,6,0,1,Yes
2024,P202400843,55,Male,Meru,Private,16,860372,2500,Personal,25923,0,0,10,None,12,0,36,Yes
2024,P202400844,59,Male,Nakuru,Private,0,1987644,2500,Business,63373,0,0,20,None,6,0,37,No
2024,P202400845,51,Male,Nakuru,Commercial,19,4154967,2000,Personal,237080,0,0,50,None,12,1,32,Yes
2024,P202400846,62,Male,Nairobi,Private,6,1569077,2000,Personal,63193,0,0,50,None,6,0,43,No
2024,P202400847,24,Female,Thika,Commercial,14,4431508,2500,Personal,161555,0,0,20,None,6,0,6,No
2024,P202400848,34,Female,Eldoret,PSV,16,1524338,2000,Taxi,72132,0,0,50,None,12,0,12,No
2024,P202400849,68,Female,Kisumu,PSV,5,3397812,3000,Business,225970,0,0,50,None,6,0,50,No
2024,P202400850,32,Male,Eldoret,Private,10,1350630,2500,Personal,55060,0,0,50,None,6,0,14,Yes
2024,P202400851,64,Female,Mombasa,Private,13,887684,1500,Business,45924,2,175800,0,Theft,12,0,42,No
2024,P202400852,59,Female,Kisumu,PSV,12,3961521,2500,Personal,249773,0,0,20,None,12,0,38,No
2024,P202400853,24,Female,Kakamega,Private,13,2620910,2500,Business,139292,0,0,30,None,6,0,6,Yes
2024,P202400854,65,Male,Mombasa,Private,19,733259,1000,Business,36484,1,69700,0,Theft,6,1,46,No
2024,P202400855,42,Female,Thika,Private,11,1608597,3000,Business,88140,0,0,50,None,12,0,22,No
2024,P202400856,47,Female,Nakuru,Commercial,2,3421645,1500,Personal,194632,1,1076000,0,Speeding,12,0,27,No
2024,P202400857,28,Female,Kisumu,Private,3,1456302,2000,Personal,96719,0,0,50,None,12,0,10,Yes
2024,P202400858,26,Male,Kakamega,Private,17,2631723,1000,Personal,137548,1,204400,0,Weather,12,0,6,Yes
2024,P202400859,49,Female,Meru,Commercial,16,3752694,1500,Personal,230989,0,0,30,None,6,1,29,No
2024,P202400860,46,Male,Kisumu,Private,7,2959991,2500,Personal,202767,0,0,50,None,6,0,24,No
2024,P202400861,22,Female,Kakamega,Commercial,13,1586360,1000,Taxi,85951,0,0,30,None,6,1,1,Yes
2024,P202400862,20,Female,Kisumu,Motorcycle,19,245659,1000,Personal,9086,0,0,50,None,6,0,1,No
2024,P202400863,27,Male,Kakamega,Motorcycle,1,183485,1000,Personal,7141,2,33200,0,Speeding,12,0,8,Yes
2024,P202400864,43,Male,Kisumu,Private,18,1689456,2000,Personal,99766,0,0,10,None,6,0,22,Yes
2024,P202400865,57,Female,Nairobi,Private,15,674811,2000,Business,20935,0,0,30,None,6,0,36,Yes
2024,P202400866,22,Male,Kakamega,Private,14,2172115,1500,Personal,74028,0,0,50,None,6,0,3,Yes
2024,P202400867,28,Female,Meru,PSV,11,2136422,3000,Personal,134164,2,859800,0,Theft,12,0,7,Yes
2024,P202400868,28,Female,Eldoret,Commercial,9,4903386,2500,Business,205408,0,0,10,None,12,0,6,No
2024,P202400869,66,Female,Thika,Commercial,12,3251957,3000,Taxi,140241,0,0,20,None,12,1,45,Yes
2024,P202400870,65,Male,Thika,Private,18,1086455,2500,Business,52909,0,0,50,None,12,0,47,Yes
2024,P202400871,44,Male,Thika,Private,13,921439,2500,Personal,49619,0,0,50,None,6,0,24,Yes
2024,P202400872,24,Male,Eldoret,Commercial,11,4651207,3000,Personal,312698,1,2225400,0,Collision,6,0,3,No
2024,P202400873,34,Male,Kakamega,Commercial,11,3231284,1500,Business,117246,0,0,50,None,6,1,13,Yes
2024,P202400874,25,Female,Thika,PSV,5,3899423,3000,Business,149707,0,0,30,None,6,0,6,No
2024,P202400875,34,Male,Eldoret,Commercial,16,3207721,2500,Business,156161,0,0,10,None,12,0,12,No
2024,P202400876,59,Female,Nakuru,Private,15,1547697,2500,Taxi,73094,0,0,50,None,6,0,39,No
2024,P202400877,65,Male,Eldoret,Private,6,1859470,1000,Business,67905,0,0,10,None,12,2,43,Yes
2024,P202400878,51,Female,Eldoret,Commercial,5,3794677,1000,Personal,262557,0,0,30,None,6,0,33,Yes
2024,P202400879,49,Male,Mombasa,Motorcycle,1,218658,2500,Taxi,14280,0,0,50,None,12,0,31,No
2024,P202400880,34,Female,Mombasa,Commercial,5,1086102,2500,Personal,64823,1,205900,0,Theft,12,1,14,No
2024,P202400881,52,Female,Nairobi,Private,19,1966624,1500,Personal,116756,0,0,50,None,6,0,31,Yes
2024,P202400882,32,Male,Kisumu,Private,8,2954257,2000,Personal,162057,1,22800,0,Theft,6,0,12,Yes
2024,P202400883,30,Male,Meru,Private,9,2898895,1000,Personal,202093,0,0,30,None,6,0,9,No
2024,P202400884,49,Female,Nakuru,PSV,12,1085227,3000,Business,35119,0,0,50,None,12,1,28,No
2024,P202400885,56,Female,Nairobi,PSV,9,2855121,2000,Personal,102295,0,0,10,None,12,0,36,No
2024,P202400886,41,Female,Nairobi,Motorcycle,11,245647,1500,Business,10445,0,0,50,None,6,0,22,No
2024,P202400887,20,Male,Mombasa,Commercial,5,3311078,1000,Business,180052,0,0,10,None,12,0,1,Yes
2024,P202400888,67,Male,Eldoret,Private,4,565470,1000,Business,19973,0,0,30,None,6,0,49,No
2024,P202400889,49,Male,Mombasa,Private,7,1442980,2500,Taxi,100686,0,0,20,None,6,0,30,Yes
2024,P202400890,57,Female,Nairobi,PSV,9,3238591,3000,Taxi,106491,1,1940900,0,Speeding,6,0,38,Yes
2024,P202400891,38,Female,Kisumu,Private,11,1181326,2500,Personal,60045,0,0,10,None,6,1,19,No
2024,P202400892,32,Female,Kakamega,PSV,3,2850007,1000,Personal,167381,0,0,30,None,6,0,12,Yes
2024,P202400893,50,Female,Mombasa,Private,7,1325748,1000,Personal,55381,0,0,50,None,6,2,28,Yes
2024,P202400894,50,Female,Kisumu,Private,14,2914625,1500,Personal,122366,0,0,30,None,6,2,30,Yes
2024,P202400895,45,Female,Nakuru,Commercial,14,961101,3000,Personal,54850,0,0,30,None,6,0,23,No
2024,P202400896,25,Female,Mombasa,Private,16,1330171,2500,Business,66241,0,0,20,None,6,0,3,No
2024,P202400897,21,Male,Meru,Commercial,8,4349551,3000,Taxi,221320,0,0,50,None,12,0,2,No
2024,P202400898,39,Male,Nakuru,Commercial,14,1598377,1000,Personal,88245,0,0,50,None,12,2,21,No
2024,P202400899,33,Male,Nairobi,Motorcycle,2,54333,1000,Personal,2295,0,0,20,None,6,0,15,Yes
2024,P202400900,33,Female,Kisumu,PSV,3,3209417,2000,Personal,101382,1,1334700,0,Speeding,6,1,12,Yes
2024,P202400901,37,Male,Kakamega,Motorcycle,14,178145,2500,Business,5804,0,0,10,None,6,0,18,Yes
2024,P202400902,27,Female,Eldoret,Commercial,1,4717557,2500,Business,146147,1,2506800,0,Collision,12,0,5,Yes
2024,P202400903,20,Female,Nakuru,Private,5,1354214,2000,Taxi,49528,0,0,30,None,12,0,1,No
2024,P202400904,42,Male,Mombasa,Private,15,1578000,2000,Personal,91742,0,0,10,None,6,0,23,No
2024,P202400905,69,Male,Eldoret,Private,9,2542103,2500,Personal,117246,0,0,10,None,12,0,49,No
2024,P202400906,68,Female,Meru,Private,12,1196217,1500,Business,70512,0,0,20,None,6,0,46,Yes
2024,P202400907,37,Male,Nairobi,Motorcycle,10,190940,2000,Business,7072,1,36600,0,Weather,12,0,17,Yes
2024,P202400908,38,Female,Kisumu,Motorcycle,12,240276,2500,Personal,10938,0,0,20,None,12,0,20,No
2024,P202400909,68,Female,Mombasa,Private,7,1662108,3000,Personal,94809,1,932900,0,Collision,6,3,47,Yes
2024,P202400910,25,Female,Kisumu,Private,0,2073656,2500,Personal,76440,1,925200,0,Weather,12,0,3,No
2024,P202400911,68,Female,Nakuru,Commercial,19,4369829,1000,Personal,240413,0,0,10,None,6,0,48,Yes
2024,P202400912,49,Female,Thika,PSV,10,1246797,3000,Personal,56438,0,0,10,None,12,0,31,Yes
2024,P202400913,60,Female,Kakamega,Private,15,594449,1500,Business,24911,0,0,20,None,6,0,41,Yes
2024,P202400914,34,Female,Thika,Commercial,16,4743183,2500,Business,252203,0,0,30,None,12,0,15,No
2024,P202400915,29,Female,Mombasa,Private,8,1726907,2000,Personal,82370,0,0,20,None,12,0,10,No
2024,P202400916,31,Female,Thika,Private,17,2348915,3000,Business,113493,0,0,10,None,6,1,12,No
2024,P202400917,53,Female,Nairobi,Commercial,7,1327703,1000,Personal,71965,0,0,30,None,12,0,32,No
2024,P202400918,50,Male,Kakamega,Commercial,16,3180232,3000,Personal,131987,0,0,20,None,12,0,32,No
2024,P202400919,21,Male,Kakamega,Commercial,7,2554234,3000,Personal,84772,0,0,20,None,6,0,1,No
2024,P202400920,26,Female,Kakamega,Private,19,1116839,2000,Personal,76188,0,0,20,None,12,0,5,Yes
2024,P202400921,34,Male,Mombasa,Commercial,5,2866353,2500,Business,171269,0,0,30,None,6,0,14,Yes
2024,P202400922,27,Female,Nakuru,Commercial,1,1174968,2500,Personal,66918,0,0,20,None,12,1,5,Yes
2024,P202400923,29,Female,Eldoret,Private,11,922701,2500,Business,34299,0,0,10,None,12,1,10,Yes
2024,P202400924,22,Female,Kakamega,Private,10,2407273,1500,Personal,84052,1,1234200,0,Collision,12,1,3,No
2024,P202400925,39,Male,Thika,Private,4,1044403,3000,Personal,40236,2,186200,0,Weather,12,0,20,No
2024,P202400926,59,Female,Nairobi,Private,2,2419359,1500,Personal,159346,0,0,50,None,6,0,41,Yes
2024,P202400927,35,Male,Thika,Commercial,9,3193399,1000,Personal,134562,1,1216200,0,Weather,6,0,16,Yes
2024,P202400928,48,Male,Mombasa,Private,10,2660957,2500,Personal,89195,0,0,20,None,6,0,26,No
2024,P202400929,67,Male,Eldoret,Motorcycle,3,184461,1500,Personal,9153,0,0,10,None,12,0,49,Yes
2024,P202400930,64,Female,Eldoret,Private,17,1303369,1000,Personal,52848,1,275000,0,Weather,6,0,44,Yes
2024,P202400931,60,Female,Kakamega,Commercial,2,856625,3000,Personal,50531,0,0,10,None,6,0,42,No
2024,P202400932,20,Female,Nakuru,Private,12,2284908,3000,Personal,145800,1,343400,0,Collision,6,0,2,No
2024,P202400933,28,Female,Thika,Private,7,559321,2000,Business,34166,0,0,20,None,6,0,10,No
2024,P202400934,35,Female,Nakuru,PSV,3,1399308,2000,Business,83511,1,22000,0,Weather,12,0,14,Yes
2024,P202400935,24,Female,Thika,PSV,6,1061201,2000,Personal,56466,0,0,50,None,6,0,2,No
2024,P202400936,64,Female,Thika,Private,17,1648929,2500,Taxi,92200,0,0,30,None,12,0,42,Yes
2024,P202400937,67,Female,Kisumu,Private,5,1830351,3000,Personal,91658,0,0,10,None,6,0,48,Yes
2024,P202400938,60,Male,Thika,Commercial,17,4571655,1500,Personal,173798,0,0,30,None,6,2,38,No
2024,P202400939,68,Female,Meru,Motorcycle,1,93025,1500,Personal,3289,0,0,50,None,6,0,50,No
2024,P202400940,32,Male,Meru,PSV,19,3554351,1500,Personal,177919,0,0,30,None,6,0,13,No
2024,P202400941,50,Male,Thika,Private,6,1873344,2500,Business,86548,0,0,50,None,6,0,31,No
2024,P202400942,36,Male,Nairobi,PSV,17,2788809,2500,Personal,169355,1,614600,0,Weather,6,0,17,No
2024,P202400943,63,Female,Meru,PSV,1,3606894,1000,Personal,169912,1,1819500,0,Collision,6,0,42,No
2024,P202400944,24,Female,Mombasa,Commercial,0,1602560,3000,Personal,108806,1,79300,0,Collision,6,2,2,Yes
2024,P202400945,31,Female,Nakuru,Motorcycle,4,69521,2000,Business,3053,1,34300,0,Collision,6,0,12,No
2024,P202400946,45,Male,Eldoret,Private,14,2066509,1000,Personal,114239,0,0,30,None,12,0,23,No
2024,P202400947,27,Male,Nairobi,Private,13,1927244,2000,Personal,115302,0,0,10,None,6,0,9,Yes
2024,P202400948,64,Female,Nakuru,Private,2,576497,1500,Business,35420,0,0,20,None,12,0,42,Yes
2024,P202400949,37,Female,Nairobi,Commercial,13,3087758,1500,Personal,195373,1,11700,0,Weather,12,0,17,Yes
2024,P202400950,51,Female,Nakuru,Private,12,1192241,2000,Personal,69019,0,0,50,None,12,1,31,No
2024,P202400951,54,Female,Nairobi,Commercial,4,1861757,2000,Personal,113361,1,390800,0,Weather,12,0,33,Yes
2024,P202400952,35,Male,Thika,PSV,3,3463448,1500,Personal,160247,0,0,50,None,12,0,13,Yes
2024,P202400953,50,Female,Thika,Commercial,6,2003913,1000,Personal,106266,0,0,10,None,6,0,29,No
2024,P202400954,37,Female,Nairobi,Commercial,5,3812417,2000,Business,213286,1,2247700,0,Speeding,6,1,19,No
2024,P202400955,63,Male,Kakamega,Commercial,13,4224658,2000,Personal,143052,1,1678600,0,Collision,12,0,45,Yes
2024,P202400956,23,Female,Nairobi,Private,16,2885541,1500,Personal,170556,2,428200,0,Speeding,12,0,3,Yes
2024,P202400957,23,Female,Meru,Commercial,1,2076828,1500,Business,99735,0,0,20,None,6,1,2,Yes
2024,P202400958,57,Female,Meru,Commercial,17,2627346,2000,Personal,135090,1,77800,0,Theft,6,0,38,Yes
2024,P202400959,27,Male,Nakuru,Private,18,2361416,1500,Business,129933,1,1340900,0,Collision,12,2,6,No
2024,P202400960,55,Female,Kakamega,PSV,18,1297535,2500,Business,66806,0,0,20,None,12,1,37,Yes
2024,P202400961,47,Male,Kisumu,Commercial,9,2986516,1500,Business,205660,0,0,50,None,6,0,28,Yes
2024,P202400962,20,Male,Mombasa,Motorcycle,10,73731,3000,Business,4961,0,0,10,None,6,2,1,No
2024,P202400963,36,Male,Kakamega,Private,17,1980341,1000,Business,99455,0,0,20,None,6,0,15,Yes
2024,P202400964,64,Male,Mombasa,Private,18,837563,2500,Personal,42096,0,0,20,None,6,0,42,Yes
2024,P202400965,33,Female,Kisumu,Private,11,2039914,1000,Personal,120327,0,0,10,None,12,0,12,Yes
2024,P202400966,57,Female,Nakuru,Motorcycle,10,209467,1500,Personal,14023,1,39500,0,Collision,6,0,36,Yes
2024,P202400967,31,Female,Kisumu,Motorcycle,7,200338,1500,Business,14015,1,22700,0,Weather,6,0,12,No
2024,P202400968,39,Male,Nairobi,Motorcycle,17,147357,1500,Business,9328,0,0,20,None,6,0,21,Yes
2024,P202400969,60,Female,Nakuru,Private,15,1679098,2500,Personal,81947,2,161600,0,Weather,12,0,40,No
2024,P202400970,54,Male,Nairobi,PSV,3,2834746,1500,Personal,162447,1,341500,0,Theft,6,0,36,Yes
2024,P202400971,38,Female,Kisumu,Private,0,2620846,3000,Personal,127988,0,0,30,None,12,0,19,Yes
2024,P202400972,54,Female,Kakamega,PSV,8,1022970,3000,Business,37553,3,508200,0,Theft,6,1,33,No
2024,P202400973,58,Female,Meru,PSV,8,2179568,2000,Business,74183,1,1143200,0,Weather,6,1,37,No
2024,P202400974,66,Male,Kakamega,Private,7,1430056,2000,Personal,96128,0,0,50,None,12,2,44,No
2024,P202400975,35,Female,Kakamega,Private,9,699530,1500,Personal,35900,0,0,50,None,6,0,13,Yes
2024,P202400976,34,Male,Kisumu,PSV,5,3431791,2000,Business,212836,0,0,20,None,12,0,15,No
2024,P202400977,63,Male,Nakuru,PSV,15,2040402,1500,Business,119796,1,180800,0,Collision,6,1,45,Yes
2024,P202400978,43,Female,Meru,Private,3,1821975,3000,Personal,60906,1,352200,0,Speeding,12,1,21,No
2024,P202400979,23,Female,Thika,Commercial,13,3091625,1500,Business,130896,1,532100,0,Weather,6,2,5,No
2024,P202400980,22,Male,Meru,Private,13,2280624,1500,Personal,139873,1,513900,0,Theft,6,1,3,Yes
2024,P202400981,21,Female,Kakamega,Private,10,1389936,1500,Personal,53264,1,659400,0,Collision,6,0,1,No
